verification_id,date,campaign_key,placement_key,segment_key,measured_impressions,risky_impressions,blocked_impressions
15812,2025-09-26,101,302,903,64158,3051,1206
15813,2025-09-26,103,305,904,51932,2290,1297
15814,2025-09-26,103,305,905,48721,1340,524
15815,2025-09-26,103,305,901,50044,1287,754
15816,2025-09-26,106,306,902,33479,1419,903
15817,2025-09-26,106,306,903,34871,1032,348
15818,2025-09-26,106,304,901,38275,1424,760
15819,2025-09-26,106,304,903,43935,1843,920
15820,2025-09-26,104,302,904,76728,2878,993
15821,2025-09-26,104,302,905,77833,2056,802
15822,2025-09-26,105,305,902,72575,3060,982
15823,2025-09-26,103,301,902,28176,426,154
15824,2025-09-26,104,304,902,12819,361,139
15825,2025-09-26,104,304,901,12909,274,131
15826,2025-09-26,102,303,905,34081,365,116
15827,2025-09-26,103,304,904,10856,490,325
15828,2025-09-26,103,304,905,12634,370,250
15829,2025-09-26,103,304,903,12138,164,102
15830,2025-09-26,103,305,904,49889,2156,1468
15831,2025-09-26,103,305,905,54802,1714,595
15832,2025-09-26,103,305,905,53705,1275,786
15833,2025-09-26,104,303,904,44730,1936,884
15834,2025-09-26,104,303,905,53130,734,492
15835,2025-09-26,105,301,903,49205,1619,1060
15836,2025-09-26,105,301,901,54628,2309,987
15837,2025-09-26,105,305,903,22862,238,160
15838,2025-09-26,105,305,903,26035,442,210
15839,2025-09-26,104,304,901,31810,694,405
15840,2025-09-26,105,302,903,79575,3777,2265
15841,2025-09-26,105,302,905,33123,871,563
15842,2025-09-26,104,302,905,31119,1514,995
15843,2025-09-26,104,302,903,33680,1544,975
15844,2025-09-26,104,302,902,28057,1236,397
15845,2025-09-26,104,305,901,54797,1518,682
15846,2025-09-26,104,305,904,56724,1170,573
15847,2025-09-26,105,303,905,32005,1025,530
15848,2025-09-26,105,303,902,35078,589,328
15849,2025-09-26,105,303,901,56016,2445,1136
15850,2025-09-26,105,303,901,51707,1733,743
15851,2025-09-26,105,303,905,53090,1512,682
15852,2025-09-26,102,305,901,66366,2799,1845
15853,2025-09-26,102,305,905,69090,1714,620
15854,2025-09-26,102,305,904,58256,1265,832
15855,2025-09-26,102,306,904,14962,701,276
15856,2025-09-26,102,306,901,13916,323,154
15857,2025-09-26,102,306,901,15316,356,127
15858,2025-09-27,106,304,904,12992,394,210
15859,2025-09-27,106,304,901,14776,403,203
15860,2025-09-27,102,304,904,64791,1599,915
15861,2025-09-27,102,304,901,78979,3125,1293
15862,2025-09-27,102,304,902,78979,1385,790
15863,2025-09-27,105,305,905,55943,1578,500
15864,2025-09-27,105,305,901,53274,1167,482
15865,2025-09-27,105,305,903,49069,1661,673
15866,2025-09-27,101,301,903,28830,901,423
15867,2025-09-27,101,301,905,27402,1170,376
15868,2025-09-27,101,301,901,29262,512,197
15869,2025-09-27,106,301,903,12982,338,220
15870,2025-09-27,106,301,905,12518,592,221
15871,2025-09-27,106,301,905,13137,145,63
15872,2025-09-27,101,306,905,13219,366,227
15873,2025-09-27,101,306,905,13448,231,141
15874,2025-09-27,106,302,904,53547,1066,466
15875,2025-09-27,106,302,902,55648,2687,1716
15876,2025-09-27,102,304,905,55251,1915,601
15877,2025-09-27,102,304,905,53990,820,566
15878,2025-09-27,102,304,902,57090,599,193
15879,2025-09-27,106,305,904,29832,946,532
15880,2025-09-27,104,301,905,77332,1700,1098
15881,2025-09-27,104,301,904,79517,1902,887
15882,2025-09-27,104,305,903,12786,217,86
15883,2025-09-27,102,302,902,56867,939,476
15884,2025-09-27,102,302,902,51971,521,159
15885,2025-09-27,102,304,905,82647,3750,1897
15886,2025-09-27,106,302,903,15316,661,264
15887,2025-09-27,106,302,905,18402,339,215
15888,2025-09-27,101,306,901,50907,1660,932
15889,2025-09-27,101,306,904,53914,1393,639
15890,2025-09-27,102,305,905,61571,854,434
15891,2025-09-27,103,303,901,9296,411,139
15892,2025-09-27,103,303,901,9490,391,157
15893,2025-09-27,103,305,902,22869,975,587
15894,2025-09-27,106,302,901,10742,407,139
15895,2025-09-27,105,306,904,26951,1203,563
15896,2025-09-27,105,306,902,25653,1020,404
15897,2025-09-27,105,306,902,23334,699,400
15898,2025-09-27,101,304,905,66381,762,490
15899,2025-09-27,104,302,903,54042,1379,935
15900,2025-09-27,104,303,901,50482,1609,573
15901,2025-09-27,104,303,902,56302,695,288
15902,2025-09-27,104,303,902,55039,1166,646
15903,2025-09-27,104,305,903,61592,2140,794
15904,2025-09-27,104,305,902,60130,2131,1355
15905,2025-09-27,104,301,903,36464,824,515
15906,2025-09-27,104,301,902,33976,1230,541
15907,2025-09-27,102,304,901,51720,533,160
15908,2025-09-27,102,304,903,55497,855,563
15909,2025-09-27,105,306,901,17661,439,170
15910,2025-09-27,105,306,904,17094,411,264
15911,2025-09-27,102,301,904,20749,302,109
15912,2025-09-27,102,301,901,23995,1015,525
15913,2025-09-27,104,304,905,67462,934,559
15914,2025-09-27,104,304,903,67549,1035,524
15915,2025-09-27,101,301,901,15863,517,264
15916,2025-09-27,101,301,905,15520,326,112
15917,2025-09-27,104,303,901,48493,2254,1499
15918,2025-09-27,104,303,902,49144,2335,702
15919,2025-09-27,104,303,901,45094,1678,731
15920,2025-09-28,101,305,905,65155,2026,844
15921,2025-09-28,106,301,902,57702,811,462
15922,2025-09-28,106,301,901,61404,3037,921
15923,2025-09-28,102,306,904,11522,224,74
15924,2025-09-28,101,302,901,74182,1036,317
15925,2025-09-28,101,302,902,72183,1801,665
15926,2025-09-28,101,302,904,64892,834,325
15927,2025-09-28,101,303,903,74829,1912,988
15928,2025-09-28,102,304,903,70308,2438,1012
15929,2025-09-28,106,302,903,77327,1026,481
15930,2025-09-28,106,302,901,74558,3316,2191
15931,2025-09-28,105,302,905,18434,861,314
15932,2025-09-28,102,303,904,27256,365,236
15933,2025-09-28,106,306,904,22776,977,579
15934,2025-09-28,106,306,901,20574,807,524
15935,2025-09-28,105,302,905,21987,281,91
15936,2025-09-28,105,303,901,67415,964,533
15937,2025-09-28,105,303,903,70473,2556,1311
15938,2025-09-28,106,304,903,90588,1143,678
15939,2025-09-28,103,302,905,87492,2860,1422
15940,2025-09-28,103,302,903,77817,1128,653
15941,2025-09-28,106,305,901,24007,448,161
15942,2025-09-28,106,305,901,23803,1083,515
15943,2025-09-28,104,304,901,60067,2457,981
15944,2025-09-28,106,304,905,20366,649,434
15945,2025-09-28,104,302,901,56881,1326,791
15946,2025-09-28,103,301,904,74851,3360,1771
15947,2025-09-28,103,301,902,88506,1896,1317
15948,2025-09-28,102,305,903,10031,210,67
15949,2025-09-28,104,305,901,61970,731,402
15950,2025-09-28,104,305,902,71527,3418,2111
15951,2025-09-28,104,305,904,59247,1944,1029
15952,2025-09-28,102,302,901,61204,2817,1190
15953,2025-09-28,105,303,903,48177,1658,1065
15954,2025-09-28,105,303,902,55259,1847,559
15955,2025-09-28,105,303,901,48237,1610,840
15956,2025-09-28,101,301,905,87484,3504,1790
15957,2025-09-28,101,301,904,85597,3527,1789
15958,2025-09-28,105,306,902,22357,960,296
15959,2025-09-28,106,304,901,56855,1039,314
15960,2025-09-28,106,304,904,50696,1349,722
15961,2025-09-28,106,304,902,50537,821,381
15962,2025-09-28,102,301,905,21584,930,627
15963,2025-09-28,102,302,902,18812,759,392
15964,2025-09-28,101,302,905,63785,3127,2046
15965,2025-09-28,101,302,903,60787,2517,1251
15966,2025-09-28,101,302,905,62287,2163,1329
15967,2025-09-28,102,305,905,73155,2423,1353
15968,2025-09-28,103,305,904,43681,897,364
15969,2025-09-28,101,302,905,64602,931,408
15970,2025-09-28,101,302,905,64434,1424,933
15971,2025-09-29,105,301,904,60250,2371,1001
15972,2025-09-29,102,301,902,35849,1772,567
15973,2025-09-29,102,301,905,37255,623,341
15974,2025-09-29,102,301,904,38190,505,180
15975,2025-09-29,101,305,903,83805,3401,1906
15976,2025-09-29,101,305,905,81201,2045,1091
15977,2025-09-29,101,305,904,77612,2681,1873
15978,2025-09-29,101,301,901,55666,1847,1098
15979,2025-09-29,101,301,904,61679,1101,684
15980,2025-09-29,101,301,903,62597,998,443
15981,2025-09-29,106,302,902,50003,873,558
15982,2025-09-29,106,302,903,50367,513,232
15983,2025-09-29,106,306,905,78204,3722,2410
15984,2025-09-29,103,306,904,20736,777,394
15985,2025-09-29,103,306,903,22200,479,268
15986,2025-09-29,103,306,904,22491,635,342
15987,2025-09-29,103,305,905,73793,2610,785
15988,2025-09-29,103,305,903,79614,852,369
15989,2025-09-29,103,305,902,69922,1771,790
15990,2025-09-29,104,304,903,41046,1657,709
15991,2025-09-29,104,304,903,45897,1618,1085
15992,2025-09-29,104,304,903,48197,1431,739
15993,2025-09-29,105,303,904,14774,270,136
15994,2025-09-29,105,303,902,13440,421,284
15995,2025-09-29,103,303,903,73451,2380,725
15996,2025-09-29,103,303,901,78561,1168,474
15997,2025-09-29,103,303,904,76379,1960,640
15998,2025-09-29,101,302,901,14100,162,54
15999,2025-09-29,106,304,904,14997,214,140
16000,2025-09-29,102,305,904,62279,2477,1370
16001,2025-09-29,102,305,905,63453,2435,1249
16002,2025-09-29,102,305,904,60871,1463,578
16003,2025-09-29,106,301,904,74689,1371,601
16004,2025-09-29,103,306,902,25415,266,83
16005,2025-09-29,103,306,901,26646,981,573
16006,2025-09-29,106,305,904,65852,2713,917
16007,2025-09-29,106,301,905,74316,3348,1891
16008,2025-09-29,103,306,903,25825,1156,574
16009,2025-09-29,103,306,902,22410,379,171
16010,2025-09-29,106,306,903,18540,762,391
16011,2025-09-29,105,302,903,68646,2369,1651
16012,2025-09-29,105,302,901,55178,638,402
16013,2025-09-29,105,302,905,62587,3028,1243
16014,2025-09-29,106,303,903,78395,2470,955
16015,2025-09-29,106,303,902,81031,2080,753
16016,2025-09-29,106,303,902,78226,2395,1140
16017,2025-09-29,102,306,903,35191,1341,705
16018,2025-09-29,102,306,905,32561,387,133
16019,2025-09-29,102,306,901,29532,823,326
16020,2025-09-29,103,306,904,29858,315,160
16021,2025-09-29,103,306,904,29614,1067,670
16022,2025-09-29,103,306,901,27800,775,538
16023,2025-09-29,101,304,901,60915,1210,379
16024,2025-09-29,102,304,902,73286,3114,1060
16025,2025-09-29,102,304,903,73736,2766,1508
16026,2025-09-29,102,304,905,73052,1699,850
16027,2025-09-29,105,303,901,10304,463,257
16028,2025-09-29,105,303,905,8703,282,86
16029,2025-09-29,105,303,903,9830,222,77
16030,2025-09-29,106,304,903,34465,1509,889
16031,2025-09-29,106,304,902,37683,1187,395
16032,2025-09-29,106,304,905,37098,1817,760
16033,2025-09-30,105,306,901,23105,409,274
16034,2025-09-30,105,306,905,23573,632,368
16035,2025-09-30,105,305,904,15170,584,226
16036,2025-09-30,105,305,905,17164,403,201
16037,2025-09-30,102,306,903,83477,903,478
16038,2025-09-30,102,306,902,80345,2909,1586
16039,2025-09-30,102,306,904,71437,2793,1673
16040,2025-09-30,106,305,901,68666,1019,435
16041,2025-09-30,104,303,903,54291,2330,1381
16042,2025-09-30,106,302,902,62391,2149,1214
16043,2025-09-30,102,302,901,86501,2791,1731
16044,2025-09-30,102,302,903,85317,3729,2289
16045,2025-09-30,105,303,901,41112,619,244
16046,2025-09-30,105,303,903,40459,978,321
16047,2025-09-30,106,306,905,46335,1556,549
16048,2025-09-30,102,304,905,13851,226,133
16049,2025-09-30,102,304,905,13519,412,231
16050,2025-09-30,102,304,905,14677,470,302
16051,2025-09-30,103,305,901,74048,2623,1810
16052,2025-09-30,103,305,904,84887,3902,2003
16053,2025-09-30,103,305,902,73020,3393,1290
16054,2025-09-30,102,303,901,50591,2501,1613
16055,2025-09-30,102,303,903,54646,1328,912
16056,2025-09-30,104,301,905,53262,2324,919
16057,2025-09-30,104,303,905,41605,559,199
16058,2025-09-30,106,304,903,74275,3251,1606
16059,2025-09-30,106,304,902,76088,1459,476
16060,2025-09-30,101,304,903,42434,1938,1085
16061,2025-09-30,101,304,902,44385,1940,617
16062,2025-09-30,105,301,904,39268,650,196
16063,2025-09-30,104,304,903,15619,319,174
16064,2025-09-30,104,304,902,14542,704,318
16065,2025-09-30,101,302,901,84568,2893,1218
16066,2025-09-30,101,304,904,38129,896,385
16067,2025-09-30,101,304,905,35527,1637,714
16068,2025-09-30,102,305,903,49762,2255,685
16069,2025-09-30,101,304,903,51671,1211,378
16070,2025-09-30,101,304,903,51398,2126,831
16071,2025-09-30,101,301,905,42302,1452,840
16072,2025-09-30,101,301,902,41710,1315,862
16073,2025-09-30,102,301,904,33052,1179,531
16074,2025-09-30,102,301,905,29655,994,365
16075,2025-09-30,102,301,903,27492,860,464
16076,2025-09-30,104,305,903,62064,2860,935
16077,2025-09-30,104,305,901,61256,2553,1518
16078,2025-09-30,104,305,904,59153,1228,680
16079,2025-09-30,104,305,905,43580,1836,1144
16080,2025-09-30,104,305,901,51312,2389,1233
16081,2025-09-30,104,301,904,30112,870,463
16082,2025-09-30,104,301,903,32219,684,246
16083,2025-09-30,104,301,905,29553,828,293
16084,2025-09-30,103,301,905,72900,2461,1476
16085,2025-09-30,103,301,902,70335,3032,1746
16086,2025-09-30,103,301,902,64292,2827,1072
16087,2025-09-30,104,301,903,52586,1176,610
16088,2025-09-30,104,301,904,55721,2149,1000
16089,2025-09-30,105,306,904,76894,1092,503
16090,2025-09-30,105,306,905,87016,3106,1749
16091,2025-09-30,103,301,901,64990,908,341
16092,2025-09-30,103,301,903,77568,1697,834
16093,2025-10-01,101,303,903,44706,1895,1210
16094,2025-10-01,101,302,901,43041,1653,1129
16095,2025-10-01,101,302,902,46859,1367,448
16096,2025-10-01,101,302,901,42884,1164,372
16097,2025-10-01,103,303,901,54789,1681,951
16098,2025-10-01,103,303,902,64098,1951,826
16099,2025-10-01,103,303,904,66247,3260,1151
16100,2025-10-01,106,301,903,48931,1240,804
16101,2025-10-01,106,301,903,46026,1048,694
16102,2025-10-01,105,303,904,18899,407,270
16103,2025-10-01,102,301,904,31119,590,367
16104,2025-10-01,102,301,902,33595,1348,541
16105,2025-10-01,102,301,901,33632,592,191
16106,2025-10-01,105,303,902,31327,510,259
16107,2025-10-01,102,302,901,9841,244,84
16108,2025-10-01,102,302,903,9345,443,241
16109,2025-10-01,106,306,902,26544,1297,763
16110,2025-10-01,102,304,904,38361,1748,1140
16111,2025-10-01,102,304,903,39287,992,458
16112,2025-10-01,103,306,901,40928,575,389
16113,2025-10-01,103,306,905,40852,432,294
16114,2025-10-01,101,305,905,36724,1691,527
16115,2025-10-01,101,305,901,41958,1392,817
16116,2025-10-01,101,305,903,41287,559,196
16117,2025-10-01,103,301,905,71611,1312,747
16118,2025-10-01,102,305,903,75244,2393,1250
16119,2025-10-01,101,304,902,8350,308,206
16120,2025-10-01,101,304,905,9065,215,109
16121,2025-10-01,101,304,903,8403,207,107
16122,2025-10-01,102,303,905,33762,1478,620
16123,2025-10-01,102,303,902,34593,1312,496
16124,2025-10-01,105,306,901,36754,911,358
16125,2025-10-01,105,306,903,40019,1958,1181
16126,2025-10-01,106,303,901,41303,1197,674
16127,2025-10-01,106,305,905,74497,1446,439
16128,2025-10-01,106,305,904,75142,2812,1708
16129,2025-10-01,106,305,903,73215,3592,1225
16130,2025-10-01,104,304,901,74563,3587,1265
16131,2025-10-01,104,304,903,86760,1294,730
16132,2025-10-01,104,304,903,88021,1742,1050
16133,2025-10-02,106,303,904,71058,2557,880
16134,2025-10-02,103,303,904,47130,1896,1145
16135,2025-10-02,106,304,903,51311,2532,1560
16136,2025-10-02,106,304,901,42303,436,304
16137,2025-10-02,106,304,903,51208,2523,967
16138,2025-10-02,106,303,903,36839,1056,730
16139,2025-10-02,102,302,901,9623,236,70
16140,2025-10-02,102,302,902,10156,378,186
16141,2025-10-02,105,303,903,85638,1356,430
16142,2025-10-02,105,303,904,90936,1253,600
16143,2025-10-02,105,303,905,88561,1283,603
16144,2025-10-02,103,303,904,38546,1462,703
16145,2025-10-02,103,303,904,40448,1777,1086
16146,2025-10-02,103,303,902,38545,1290,560
16147,2025-10-02,102,303,901,53840,1162,659
16148,2025-10-02,102,303,905,52376,2065,1109
16149,2025-10-02,102,303,902,54738,1493,551
16150,2025-10-02,103,304,901,27690,1187,707
16151,2025-10-02,106,304,903,16683,179,93
16152,2025-10-02,103,302,902,74746,3024,1646
16153,2025-10-02,103,306,903,58420,2518,856
16154,2025-10-02,103,306,904,68359,781,362
16155,2025-10-02,105,301,903,71671,1243,626
16156,2025-10-02,105,301,904,81907,3373,1501
16157,2025-10-02,101,305,901,55526,1298,754
16158,2025-10-02,101,305,902,54339,1529,816
16159,2025-10-02,106,304,902,22350,610,402
16160,2025-10-02,106,304,901,23722,719,220
16161,2025-10-02,106,304,902,21342,754,363
16162,2025-10-02,101,303,903,44194,2011,1250
16163,2025-10-02,101,303,905,49242,825,547
16164,2025-10-02,101,303,904,43439,460,226
16165,2025-10-02,106,305,903,62770,2618,1346
16166,2025-10-02,106,305,905,60189,986,606
16167,2025-10-02,103,301,905,30246,351,186
16168,2025-10-02,103,301,904,32387,554,350
16169,2025-10-02,104,302,904,86494,2202,1230
16170,2025-10-02,104,302,905,80585,1544,740
16171,2025-10-02,104,302,901,76834,2169,1462
16172,2025-10-02,101,301,903,19839,558,249
16173,2025-10-02,103,304,903,17700,199,94
16174,2025-10-02,101,302,902,46345,1836,1034
16175,2025-10-02,101,302,903,44975,1873,1249
16176,2025-10-02,105,301,905,74026,1670,627
16177,2025-10-02,105,301,903,71617,2426,1197
16178,2025-10-02,105,301,902,64548,3164,1723
16179,2025-10-02,102,302,902,22742,903,355
16180,2025-10-02,103,303,905,71134,2137,1123
16181,2025-10-02,103,303,904,59772,2338,1085
16182,2025-10-02,103,303,904,61574,1285,617
16183,2025-10-02,102,304,903,76881,1105,372
16184,2025-10-02,105,305,903,56032,1432,554
16185,2025-10-02,105,305,902,55222,868,581
16186,2025-10-03,102,302,902,30423,526,166
16187,2025-10-03,102,302,903,29036,1443,882
16188,2025-10-03,102,302,903,32768,1606,1031
16189,2025-10-03,106,303,901,43871,1090,388
16190,2025-10-03,106,303,903,45532,2206,1365
16191,2025-10-03,104,303,901,51432,2369,1485
16192,2025-10-03,104,303,904,53463,1164,458
16193,2025-10-03,101,301,904,48731,996,512
16194,2025-10-03,101,301,903,43144,1868,657
16195,2025-10-03,101,301,901,45759,756,275
16196,2025-10-03,102,301,905,18573,596,277
16197,2025-10-03,102,301,901,16329,205,80
16198,2025-10-03,102,301,901,17773,773,463
16199,2025-10-03,105,303,903,64379,3092,1960
16200,2025-10-03,105,303,901,73213,1084,326
16201,2025-10-03,102,301,901,91107,3768,2524
16202,2025-10-03,102,301,901,89202,3575,1523
16203,2025-10-03,102,301,904,45035,598,416
16204,2025-10-03,102,301,904,43090,1386,472
16205,2025-10-03,106,301,905,87864,4193,1399
16206,2025-10-03,106,301,902,83819,2838,1826
16207,2025-10-03,106,301,903,81006,2135,994
16208,2025-10-03,106,305,901,68144,3047,1318
16209,2025-10-03,102,303,904,50416,1724,953
16210,2025-10-03,104,302,903,42973,1116,712
16211,2025-10-03,104,302,901,50795,697,291
16212,2025-10-03,103,303,902,46007,1639,530
16213,2025-10-03,103,303,905,45730,1854,725
16214,2025-10-03,103,303,905,46340,1587,683
16215,2025-10-03,103,303,904,10769,342,201
16216,2025-10-03,103,303,905,11121,531,250
16217,2025-10-03,103,303,901,11158,195,105
16218,2025-10-03,101,303,901,34124,596,183
16219,2025-10-03,101,303,904,35004,457,226
16220,2025-10-03,101,303,903,33231,1088,654
16221,2025-10-03,106,302,903,73391,3146,1150
16222,2025-10-03,106,302,904,74245,838,464
16223,2025-10-03,104,306,902,74893,992,626
16224,2025-10-03,104,306,902,67098,3202,1171
16225,2025-10-03,101,304,901,68656,2175,1162
16226,2025-10-03,103,301,901,20816,938,618
16227,2025-10-03,104,305,901,33403,550,363
16228,2025-10-03,104,305,901,38723,957,376
16229,2025-10-03,104,305,904,38352,603,396
16230,2025-10-03,102,304,904,40254,1788,1247
16231,2025-10-03,102,304,902,42705,1375,895
16232,2025-10-03,103,304,905,74303,2284,1421
16233,2025-10-03,103,305,905,13265,166,72
16234,2025-10-03,102,303,902,32045,997,337
16235,2025-10-03,105,303,901,25716,451,255
16236,2025-10-03,106,305,903,71894,1870,1300
16237,2025-10-03,106,305,903,64653,1468,774
16238,2025-10-03,106,305,905,58714,1645,775
16239,2025-10-04,106,305,904,75114,2247,1155
16240,2025-10-04,106,302,901,31287,1009,633
16241,2025-10-04,106,302,904,27060,520,271
16242,2025-10-04,106,302,905,29036,1195,798
16243,2025-10-04,105,303,901,43325,1229,796
16244,2025-10-04,106,302,902,56194,742,236
16245,2025-10-04,106,302,904,53233,1928,673
16246,2025-10-04,106,302,902,55176,1074,399
16247,2025-10-04,106,301,903,67376,1263,559
16248,2025-10-04,102,302,904,66896,1917,1337
16249,2025-10-04,103,301,901,30350,497,232
16250,2025-10-04,103,301,902,30719,340,200
16251,2025-10-04,103,301,903,32830,453,226
16252,2025-10-04,105,305,903,20881,472,279
16253,2025-10-04,105,305,901,20764,1013,442
16254,2025-10-04,106,302,901,12563,338,144
16255,2025-10-04,106,302,902,11695,413,279
16256,2025-10-04,104,305,903,72870,3060,2096
16257,2025-10-04,104,305,901,69193,1163,530
16258,2025-10-04,104,305,903,70893,3259,2217
16259,2025-10-04,106,306,902,14806,567,283
16260,2025-10-04,106,306,901,15029,598,334
16261,2025-10-04,101,304,903,34316,1228,810
16262,2025-10-04,101,304,904,37337,1443,903
16263,2025-10-04,105,304,902,37462,655,275
16264,2025-10-04,105,304,901,40160,2000,1181
16265,2025-10-04,106,302,905,83406,3604,2295
16266,2025-10-04,106,302,901,78185,2928,1686
16267,2025-10-04,106,302,902,80658,1596,758
16268,2025-10-04,101,301,902,12126,560,385
16269,2025-10-04,101,301,902,11665,446,252
16270,2025-10-04,101,301,904,12113,316,205
16271,2025-10-04,106,301,901,76030,3445,1682
16272,2025-10-04,106,301,901,72353,957,519
16273,2025-10-04,106,301,903,81139,876,586
16274,2025-10-04,106,305,901,51214,1475,637
16275,2025-10-04,106,305,902,46927,2248,880
16276,2025-10-04,106,305,901,43210,2083,1238
16277,2025-10-04,104,304,905,57637,1346,841
16278,2025-10-04,101,301,903,34111,1330,572
16279,2025-10-04,101,301,903,36467,484,190
16280,2025-10-04,101,301,901,36831,537,180
16281,2025-10-04,106,306,901,64068,825,251
16282,2025-10-04,105,303,901,18524,449,249
16283,2025-10-04,102,306,904,30230,1131,455
16284,2025-10-04,103,303,902,61551,2015,1368
16285,2025-10-04,103,303,901,54334,2407,1216
16286,2025-10-04,103,306,901,57674,746,342
16287,2025-10-04,104,302,903,27417,1119,766
16288,2025-10-04,104,302,901,25587,1003,456
16289,2025-10-05,102,303,902,81990,2193,782
16290,2025-10-05,106,305,904,35631,1483,529
16291,2025-10-05,103,306,901,10135,462,294
16292,2025-10-05,103,306,904,9547,418,126
16293,2025-10-05,103,306,902,9423,225,123
16294,2025-10-05,104,306,901,33228,868,496
16295,2025-10-05,104,306,901,38012,1711,637
16296,2025-10-05,104,306,905,37960,1199,415
16297,2025-10-05,103,304,902,11735,320,126
16298,2025-10-05,103,304,905,13871,376,140
16299,2025-10-05,103,304,903,12023,280,141
16300,2025-10-05,101,301,903,45465,1853,924
16301,2025-10-05,101,301,904,39451,623,288
16302,2025-10-05,101,301,901,43993,1020,381
16303,2025-10-05,104,306,902,56861,1847,976
16304,2025-10-05,104,304,903,81865,1741,581
16305,2025-10-05,104,304,901,88043,1988,795
16306,2025-10-05,104,304,905,90198,1214,591
16307,2025-10-05,102,304,903,21471,999,539
16308,2025-10-05,102,304,904,20164,511,307
16309,2025-10-05,102,304,901,18445,882,477
16310,2025-10-05,102,302,904,46716,858,531
16311,2025-10-05,102,302,902,46197,973,452
16312,2025-10-05,103,301,905,64444,1669,907
16313,2025-10-05,103,301,905,60798,685,366
16314,2025-10-05,103,301,903,63493,1423,826
16315,2025-10-05,103,303,901,60945,1696,906
16316,2025-10-05,103,303,905,62413,3037,1877
16317,2025-10-05,103,305,903,35414,853,307
16318,2025-10-05,104,303,902,47770,1957,865
16319,2025-10-05,103,302,904,15992,685,284
16320,2025-10-05,103,302,905,15071,189,129
16321,2025-10-05,103,302,903,16216,412,219
16322,2025-10-05,104,304,902,30552,777,399
16323,2025-10-05,104,304,902,30808,504,165
16324,2025-10-05,106,305,901,35306,955,443
16325,2025-10-05,106,305,901,35941,1085,380
16326,2025-10-05,106,305,903,39443,1293,863
16327,2025-10-05,106,302,903,19068,469,240
16328,2025-10-05,102,306,904,26334,928,351
16329,2025-10-05,102,304,902,34318,802,470
16330,2025-10-05,102,304,902,32382,539,374
16331,2025-10-05,102,304,902,30002,1494,809
16332,2025-10-05,101,306,903,87274,1176,590
16333,2025-10-05,106,305,905,44260,1609,998
16334,2025-10-05,106,305,902,39925,1605,741
16335,2025-10-05,106,305,905,45155,1670,609
16336,2025-10-05,103,306,902,74597,3537,1431
16337,2025-10-05,103,306,904,72912,1570,800
16338,2025-10-05,105,306,901,50040,1818,843
16339,2025-10-05,106,303,903,74396,2905,2023
16340,2025-10-05,104,304,903,17129,812,423
16341,2025-10-05,104,304,901,17301,196,81
16342,2025-10-05,104,304,902,17279,381,145
16343,2025-10-05,104,301,901,14390,246,77
16344,2025-10-05,104,301,901,14100,236,80
16345,2025-10-05,104,301,904,14378,147,68
16346,2025-10-05,102,305,903,31331,488,280
16347,2025-10-05,105,303,905,97320,1763,987
16348,2025-10-05,105,303,902,93409,3157,2022
16349,2025-10-05,101,302,902,40549,1728,1206
16350,2025-10-05,101,302,901,41606,1700,657
16351,2025-10-05,101,302,902,40561,890,423
16352,2025-10-05,106,305,903,90375,2857,975
16353,2025-10-05,106,305,902,90429,3704,1734
16354,2025-10-06,102,303,902,78297,1487,918
16355,2025-10-06,102,303,902,77944,3055,1065
16356,2025-10-06,102,301,905,84932,2037,773
16357,2025-10-06,101,304,902,15621,624,223
16358,2025-10-06,101,304,905,17973,204,101
16359,2025-10-06,101,304,904,18037,632,239
16360,2025-10-06,106,304,904,26272,1207,688
16361,2025-10-06,101,301,902,14322,639,246
16362,2025-10-06,105,301,902,69833,804,544
16363,2025-10-06,105,301,902,80179,3641,1396
16364,2025-10-06,105,301,905,85857,4245,2913
16365,2025-10-06,102,303,905,83922,4027,2364
16366,2025-10-06,102,303,904,84194,4148,2459
16367,2025-10-06,103,303,901,46428,1026,667
16368,2025-10-06,101,306,903,14887,386,185
16369,2025-10-06,102,304,903,61397,1528,464
16370,2025-10-06,105,305,901,16551,520,223
16371,2025-10-06,105,305,901,14430,648,329
16372,2025-10-06,104,303,901,34309,388,148
16373,2025-10-06,104,303,901,33124,653,328
16374,2025-10-06,106,301,901,71156,1228,571
16375,2025-10-06,104,305,905,83158,2882,865
16376,2025-10-06,103,305,903,58368,2397,1464
16377,2025-10-06,104,301,902,65460,2589,1665
16378,2025-10-06,104,301,904,58643,734,280
16379,2025-10-06,104,301,903,61890,747,268
16380,2025-10-06,103,303,905,61568,848,509
16381,2025-10-06,103,303,901,54739,2484,1213
16382,2025-10-06,103,303,901,56130,2419,943
16383,2025-10-06,106,306,903,71493,2449,1019
16384,2025-10-06,106,306,902,78740,3760,2404
16385,2025-10-06,106,306,903,76716,3281,2055
16386,2025-10-06,105,305,903,75725,1552,622
16387,2025-10-06,105,305,903,74034,1638,806
16388,2025-10-06,105,305,905,62893,2779,1392
16389,2025-10-06,103,303,904,30410,1309,538
16390,2025-10-06,103,303,903,30103,1219,452
16391,2025-10-06,105,303,904,21685,1024,578
16392,2025-10-06,105,303,903,21605,1024,700
16393,2025-10-06,105,303,905,19546,267,140
16394,2025-10-06,102,303,904,28910,1329,413
16395,2025-10-06,102,303,902,27649,808,259
16396,2025-10-06,102,304,904,52811,1870,1076
